fecha,metrica,tipo_credito,valor
2024-05-31,morosidad_publicada,consumo,4.233216
2024-05-31,deudores,corporativo,911.000000
2024-05-31,morosidad_publicada,corporativo,0.548955
2024-05-31,deudores,grandes_empresas,4088.000000
2024-05-31,morosidad_publicada,grandes_empresas,2.222669
2024-05-31,deudores,hipotecario,257066.000000
2024-05-31,morosidad_publicada,hipotecario,2.945168
2024-05-31,deudores,medianas_empresas,47697.000000
2024-05-31,morosidad_publicada,medianas_empresas,13.559284
2024-05-31,deudores,microempresas,580994.000000
2024-05-31,morosidad_publicada,microempresas,4.386968
2024-05-31,deudores,pequenas_empresas,358596.000000
2024-05-31,morosidad_publicada,pequenas_empresas,10.271361
2024-05-31,deudores,total,4670906.000000
2024-05-31,mora_120d,total,3.341787
2024-05-31,mora_30d,total,5.353940
2024-05-31,mora_60d,total,4.393733
2024-05-31,mora_90d,total,3.841655
2024-05-31,morosidad_contable,total,4.490000
2024-05-31,morosidad_publicada,total,4.492448
2024-06-30,deudores,consumo,3827276.000000
2024-06-30,morosidad_publicada,consumo,4.124558
2024-06-30,deudores,corporativo,925.000000
2024-06-30,morosidad_publicada,corporativo,0.573922
2024-06-30,deudores,grandes_empresas,4101.000000
2024-06-30,morosidad_publicada,grandes_empresas,2.286005
2024-06-30,deudores,hipotecario,257759.000000
2024-06-30,morosidad_publicada,hipotecario,2.897957
2024-06-30,deudores,medianas_empresas,47290.000000
2024-06-30,morosidad_publicada,medianas_empresas,13.110724
2024-06-30,deudores,microempresas,583649.000000
2024-06-30,morosidad_publicada,microempresas,4.403154
2024-06-30,deudores,pequenas_empresas,356992.000000
2024-06-30,morosidad_publicada,pequenas_empresas,10.433179
2024-06-30,deudores,total,4768946.000000
2024-06-30,mora_120d,total,3.344817
2024-06-30,mora_30d,total,5.202097
2024-06-30,mora_60d,total,4.362783
2024-06-30,mora_90d,total,3.802092
2024-06-30,morosidad_contable,total,4.420000
2024-06-30,morosidad_publicada,total,4.421989
2024-07-31,deudores,consumo,3836775.000000
2024-07-31,morosidad_publicada,consumo,4.043454
2024-07-31,deudores,corporativo,896.000000
2024-07-31,morosidad_publicada,corporativo,0.320326
2024-07-31,deudores,grandes_empresas,4211.000000
2024-07-31,morosidad_publicada,grandes_empresas,2.439628
2024-07-31,deudores,hipotecario,258211.000000
2024-07-31,morosidad_publicada,hipotecario,2.914699
2024-07-31,deudores,medianas_empresas,46853.000000
2024-07-31,morosidad_publicada,medianas_empresas,13.810922
2024-07-31,deudores,microempresas,579189.000000
2024-07-31,morosidad_publicada,microempresas,4.246118
2024-07-31,deudores,pequenas_empresas,352258.000000
2024-07-31,morosidad_publicada,pequenas_empresas,10.357732
2024-07-31,deudores,total,4770800.000000
2024-07-31,mora_120d,total,3.376219
2024-07-31,mora_30d,total,5.099765
2024-07-31,mora_60d,total,4.355487
2024-07-31,mora_90d,total,3.828989
2024-07-31,morosidad_contable,total,4.430000
2024-07-31,morosidad_publicada,total,4.433980
2024-08-31,deudores,consumo,3866647.000000
2024-08-31,morosidad_publicada,consumo,3.778101
2024-08-31,deudores,corporativo,897.000000
2024-08-31,morosidad_publicada,corporativo,0.265485
2024-08-31,deudores,grandes_empresas,4189.000000
2024-08-31,morosidad_publicada,grandes_empresas,2.021614
2024-08-31,deudores,hipotecario,258605.000000
2024-08-31,morosidad_publicada,hipotecario,2.865287
2024-08-31,deudores,medianas_empresas,46555.000000
2024-08-31,morosidad_publicada,medianas_empresas,13.454249
2024-08-31,deudores,microempresas,582737.000000
2024-08-31,morosidad_publicada,microempresas,3.986003
2024-08-31,deudores,pequenas_empresas,348932.000000
2024-08-31,morosidad_publicada,pequenas_empresas,10.024322
2024-08-31,deudores,total,4799240.000000
2024-08-31,mora_120d,total,3.326276
2024-08-31,mora_30d,total,4.879705
2024-08-31,mora_60d,total,4.143547
2024-08-31,mora_90d,total,3.703996
2024-08-31,morosidad_contable,total,4.220000
2024-08-31,morosidad_publicada,total,4.219190
2024-09-30,deudores,consumo,3856126.000000
2024-09-30,morosidad_publicada,consumo,3.611782
2024-09-30,deudores,corporativo,912.000000
2024-09-30,morosidad_publicada,corporativo,0.309289
2024-09-30,deudores,grandes_empresas,4189.000000
2024-09-30,morosidad_publicada,grandes_empresas,2.023070
2024-09-30,deudores,hipotecario,259502.000000
2024-09-30,morosidad_publicada,hipotecario,2.860683
2024-09-30,deudores,medianas_empresas,46384.000000
2024-09-30,morosidad_publicada,medianas_empresas,13.369148
2024-09-30,deudores,microempresas,580964.000000
2024-09-30,morosidad_publicada,microempresas,3.581400
2024-09-30,deudores,pequenas_empresas,345889.000000
2024-09-30,morosidad_publicada,pequenas_empresas,9.822000
2024-09-30,deudores,total,4785002.000000
2024-09-30,mora_120d,total,3.208721
2024-09-30,mora_30d,total,4.712523
2024-09-30,mora_60d,total,4.044098
2024-09-30,mora_90d,total,3.569650
2024-09-30,morosidad_contable,total,4.170000
2024-09-30,morosidad_publicada,total,4.155640
2024-10-31,deudores,consumo,3958348.000000
2024-10-31,morosidad_publicada,consumo,3.529583
2024-10-31,deudores,corporativo,1904.000000
2024-10-31,morosidad_publicada,corporativo,0.283985
2024-10-31,deudores,grandes_empresas,5136.000000
2024-10-31,morosidad_publicada,grandes_empresas,2.755782
2024-10-31,deudores,hipotecario,260448.000000
2024-10-31,morosidad_publicada,hipotecario,2.866668
2024-10-31,deudores,medianas_empresas,14861.000000
2024-10-31,morosidad_publicada,medianas_empresas,16.638180
2024-10-31,deudores,microempresas,587330.000000
2024-10-31,morosidad_publicada,microempresas,3.638573
2024-10-31,deudores,pequenas_empresas,382158.000000
2024-10-31,morosidad_publicada,pequenas_empresas,11.699371
2024-10-31,deudores,total,4883237.000000
2024-10-31,mora_120d,total,3.227787
2024-10-31,mora_30d,total,4.718784
2024-10-31,mora_60d,total,3.960070
2024-10-31,mora_90d,total,3.579404
2024-10-31,morosidad_contable,total,4.070000
2024-10-31,morosidad_publicada,total,4.070501
2024-11-30,deudores,consumo,4056393.000000
2024-11-30,morosidad_publicada,consumo,3.195885
2024-11-30,deudores,corporativo,1823.000000
2024-11-30,morosidad_publicada,corporativo,0.265601
2024-11-30,deudores,grandes_empresas,4808.000000
2024-11-30,morosidad_publicada,grandes_empresas,2.401814
2024-11-30,deudores,hipotecario,261132.000000
2024-11-30,morosidad_publicada,hipotecario,2.837648
2024-11-30,deudores,medianas_empresas,14917.000000
2024-11-30,morosidad_publicada,medianas_empresas,15.131235
2024-11-30,deudores,microempresas,580140.000000
2024-11-30,morosidad_publicada,microempresas,3.739073
2024-11-30,deudores,pequenas_empresas,388275.000000
2024-11-30,morosidad_publicada,pequenas_empresas,11.967310
2024-11-30,deudores,total,4976289.000000
2024-11-30,mora_120d,total,3.137335
2024-11-30,mora_30d,total,4.534375
2024-11-30,mora_60d,total,3.853698
2024-11-30,mora_90d,total,3.423259
2024-11-30,morosidad_contable,total,3.920000
2024-11-30,morosidad_publicada,total,3.916354
2024-12-31,deudores,consumo,4094849.000000
2024-12-31,morosidad_publicada,consumo,3.224692
2024-12-31,deudores,corporativo,1791.000000
2024-12-31,morosidad_publicada,corporativo,0.243128
2024-12-31,deudores,grandes_empresas,4813.000000
2024-12-31,morosidad_publicada,grandes_empresas,2.197352
2024-12-31,deudores,hipotecario,261603.000000
2024-12-31,morosidad_publicada,hipotecario,2.771958
2024-12-31,deudores,medianas_empresas,14888.000000
2024-12-31,morosidad_publicada,medianas_empresas,13.460163
2024-12-31,deudores,microempresas,579186.000000
2024-12-31,morosidad_publicada,microempresas,3.301372
2024-12-31,deudores,pequenas_empresas,385355.000000
2024-12-31,morosidad_publicada,pequenas_empresas,11.680209
2024-12-31,deudores,total,5008814.000000
2024-12-31,mora_120d,total,2.948409
2024-12-31,mora_30d,total,4.333122
2024-12-31,mora_60d,total,3.694393
2024-12-31,mora_90d,total,3.293778
2024-12-31,morosidad_contable,total,3.750000
2024-12-31,morosidad_publicada,total,3.747728
2025-01-31,deudores,consumo,4249556.000000
2025-01-31,morosidad_publicada,consumo,3.180477
2025-01-31,deudores,corporativo,1833.000000
2025-01-31,morosidad_publicada,corporativo,0.185571
2025-01-31,deudores,grandes_empresas,4834.000000
2025-01-31,morosidad_publicada,grandes_empresas,2.223847
2025-01-31,deudores,hipotecario,262156.000000
2025-01-31,morosidad_publicada,hipotecario,2.749533
2025-01-31,deudores,medianas_empresas,14523.000000
2025-01-31,morosidad_publicada,medianas_empresas,13.882724
2025-01-31,deudores,microempresas,1371008.000000
2025-01-31,morosidad_publicada,microempresas,3.641310
2025-01-31,deudores,pequenas_empresas,446781.000000
2025-01-31,morosidad_publicada,pequenas_empresas,11.472709
2025-01-31,deudores,total,5822350.000000
2025-01-31,mora_120d,total,3.003231
2025-01-31,mora_30d,total,4.413369
2025-01-31,mora_60d,total,3.701406
2025-01-31,mora_90d,total,3.286739
2025-01-31,morosidad_contable,total,3.760000
2025-01-31,morosidad_publicada,total,3.757211
2025-02-28,deudores,consumo,4343705.000000
2025-02-28,morosidad_publicada,consumo,3.089561
2025-02-28,deudores,corporativo,1867.000000
2025-02-28,morosidad_publicada,corporativo,0.118632
2025-02-28,deudores,grandes_empresas,4827.000000
2025-02-28,morosidad_publicada,grandes_empresas,2.515051
2025-02-28,deudores,hipotecario,263143.000000
2025-02-28,morosidad_publicada,hipotecario,2.724205
2025-02-28,deudores,medianas_empresas,14407.000000
2025-02-28,morosidad_publicada,medianas_empresas,13.529989
2025-02-28,deudores,microempresas,1385750.000000
2025-02-28,morosidad_publicada,microempresas,3.524073
2025-02-28,deudores,pequenas_empresas,446275.000000
2025-02-28,morosidad_publicada,pequenas_empresas,11.137235
2025-02-28,deudores,total,5913483.000000
2025-02-28,mora_120d,total,2.921339
2025-02-28,mora_30d,total,4.282825
2025-02-28,mora_60d,total,3.626750
2025-02-28,mora_90d,total,3.227175
2025-02-28,morosidad_contable,total,3.670000
2025-02-28,morosidad_publicada,total,3.670345
2025-03-31,deudores,consumo,4480002.000000
2025-03-31,morosidad_publicada,consumo,3.156468
2025-03-31,deudores,corporativo,1849.000000
2025-03-31,morosidad_publicada,corporativo,0.143137
2025-03-31,deudores,grandes_empresas,4852.000000
2025-03-31,morosidad_publicada,grandes_empresas,2.221679
2025-03-31,deudores,hipotecario,263857.000000
2025-03-31,morosidad_publicada,hipotecario,2.808371
2025-03-31,deudores,medianas_empresas,13201.000000
2025-03-31,morosidad_publicada,medianas_empresas,13.957277
2025-03-31,deudores,microempresas,1408570.000000
2025-03-31,morosidad_publicada,microempresas,3.632193
2025-03-31,deudores,pequenas_empresas,449179.000000
2025-03-31,morosidad_publicada,pequenas_empresas,11.329258
2025-03-31,deudores,total,6053095.000000
2025-03-31,mora_120d,total,2.911595
2025-03-31,mora_30d,total,4.390621
2025-03-31,mora_60d,total,3.629695
2025-03-31,mora_90d,total,3.226754
2025-03-31,morosidad_contable,total,3.710000
2025-03-31,morosidad_publicada,total,3.714703
2025-04-30,deudores,consumo,4544687.000000
2025-04-30,morosidad_publicada,consumo,3.143322
2025-04-30,deudores,corporativo,1857.000000
2025-04-30,morosidad_publicada,corporativo,0.130452
2025-04-30,deudores,grandes_empresas,4927.000000
2025-04-30,morosidad_publicada,grandes_empresas,2.290505
2025-04-30,deudores,hipotecario,264617.000000
2025-04-30,morosidad_publicada,hipotecario,2.728787
2025-04-30,deudores,medianas_empresas,13437.000000
2025-04-30,morosidad_publicada,medianas_empresas,13.979574
2025-04-30,deudores,microempresas,1423959.000000
2025-04-30,morosidad_publicada,microempresas,3.713347
2025-04-30,deudores,pequenas_empresas,450847.000000
2025-04-30,morosidad_publicada,pequenas_empresas,11.130899
2025-04-30,deudores,total,6125539.000000
2025-04-30,mora_120d,total,2.880538
2025-04-30,mora_30d,total,4.293569
2025-04-30,mora_60d,total,3.656203
2025-04-30,mora_90d,total,3.182895
2025-04-30,morosidad_contable,total,3.650000
2025-04-30,morosidad_publicada,total,3.645305
2025-05-31,deudores,consumo,4775702.000000
2025-05-31,morosidad_publicada,consumo,3.222906
2025-05-31,deudores,corporativo,1862.000000
2025-05-31,morosidad_publicada,corporativo,0.116133
2025-05-31,deudores,grandes_empresas,4989.000000
2025-05-31,morosidad_publicada,grandes_empresas,2.087647
2025-05-31,deudores,hipotecario,265777.000000
2025-05-31,morosidad_publicada,hipotecario,2.794656
2025-05-31,deudores,medianas_empresas,13694.000000
2025-05-31,morosidad_publicada,medianas_empresas,13.495653
2025-05-31,deudores,microempresas,1437117.000000
2025-05-31,morosidad_publicada,microempresas,3.810646
2025-05-31,deudores,pequenas_empresas,453495.000000
2025-05-31,morosidad_publicada,pequenas_empresas,11.088294
2025-05-31,deudores,total,6325318.000000
2025-05-31,mora_120d,total,2.830428
2025-05-31,mora_30d,total,4.212552
2025-05-31,mora_60d,total,3.578338
2025-05-31,mora_90d,total,3.174181
2025-05-31,morosidad_contable,total,3.600000
2025-05-31,morosidad_publicada,total,3.604774
2025-06-30,deudores,consumo,4859903.000000
2025-06-30,morosidad_publicada,consumo,3.177835
2025-06-30,deudores,corporativo,1873.000000
2025-06-30,morosidad_publicada,corporativo,0.087057
2025-06-30,deudores,grandes_empresas,4961.000000
2025-06-30,morosidad_publicada,grandes_empresas,2.084183
2025-06-30,deudores,hipotecario,266769.000000
2025-06-30,morosidad_publicada,hipotecario,2.756467
2025-06-30,deudores,medianas_empresas,13105.000000
2025-06-30,morosidad_publicada,medianas_empresas,12.131665
2025-06-30,deudores,microempresas,1446556.000000
2025-06-30,morosidad_publicada,microempresas,3.927248
2025-06-30,deudores,pequenas_empresas,456114.000000
2025-06-30,morosidad_publicada,pequenas_empresas,10.963884
2025-06-30,deudores,total,6412302.000000
2025-06-30,mora_120d,total,2.775927
2025-06-30,mora_30d,total,4.154791
2025-06-30,mora_60d,total,3.510042
2025-06-30,mora_90d,total,3.089043
2025-06-30,morosidad_contable,total,3.500000
2025-06-30,morosidad_publicada,total,3.503920
2025-07-31,deudores,consumo,4911258.000000
2025-07-31,morosidad_publicada,consumo,3.169480
2025-07-31,deudores,corporativo,1931.000000
2025-07-31,morosidad_publicada,corporativo,0.100327
2025-07-31,deudores,grandes_empresas,4870.000000
2025-07-31,morosidad_publicada,grandes_empresas,2.237473
2025-07-31,deudores,hipotecario,267410.000000
2025-07-31,morosidad_publicada,hipotecario,2.749220
2025-07-31,deudores,medianas_empresas,12951.000000
2025-07-31,morosidad_publicada,medianas_empresas,12.718132
2025-07-31,deudores,microempresas,1447490.000000
2025-07-31,morosidad_publicada,microempresas,3.933182
2025-07-31,deudores,pequenas_empresas,457455.000000
2025-07-31,morosidad_publicada,pequenas_empresas,10.814918
2025-07-31,deudores,total,6454809.000000
2025-07-31,mora_120d,total,2.779287
2025-07-31,mora_30d,total,4.095865
2025-07-31,mora_60d,total,3.464545
2025-07-31,mora_90d,total,3.082616
2025-07-31,morosidad_contable,total,3.520000
2025-07-31,morosidad_publicada,total,3.521498
2025-08-31,deudores,consumo,4939669.000000
2025-08-31,morosidad_publicada,consumo,3.056026
2025-08-31,deudores,corporativo,1870.000000
2025-08-31,morosidad_publicada,corporativo,0.087720
2025-08-31,deudores,grandes_empresas,4813.000000
2025-08-31,morosidad_publicada,grandes_empresas,2.221564
2025-08-31,deudores,hipotecario,268513.000000
2025-08-31,morosidad_publicada,hipotecario,2.746206
2025-08-31,deudores,medianas_empresas,13148.000000
2025-08-31,morosidad_publicada,medianas_empresas,12.296453
2025-08-31,deudores,microempresas,1487864.000000
2025-08-31,morosidad_publicada,microempresas,4.916083
2025-08-31,deudores,pequenas_empresas,427520.000000
2025-08-31,morosidad_publicada,pequenas_empresas,10.493511
2025-08-31,deudores,total,6481218.000000
2025-08-31,mora_120d,total,2.744303
2025-08-31,mora_30d,total,4.039259
2025-08-31,mora_60d,total,3.397755
2025-08-31,mora_90d,total,3.042051
2025-08-31,morosidad_contable,total,3.460000
2025-08-31,morosidad_publicada,total,3.462515
2025-09-30,deudores,consumo,4979029.000000
2025-09-30,morosidad_publicada,consumo,2.991430
2025-09-30,deudores,corporativo,1865.000000
2025-09-30,morosidad_publicada,corporativo,0.098817
2025-09-30,deudores,grandes_empresas,4766.000000
2025-09-30,morosidad_publicada,grandes_empresas,2.229068
2025-09-30,deudores,hipotecario,269591.000000
2025-09-30,morosidad_publicada,hipotecario,2.710037
2025-09-30,deudores,medianas_empresas,13162.000000
2025-09-30,morosidad_publicada,medianas_empresas,11.690786
2025-09-30,deudores,microempresas,1480335.000000
2025-09-30,morosidad_publicada,microempresas,4.568819
2025-09-30,deudores,pequenas_empresas,431357.000000
2025-09-30,morosidad_publicada,pequenas_empresas,10.360216
2025-09-30,deudores,total,6510249.000000
2025-09-30,mora_120d,total,2.711636
2025-09-30,mora_30d,total,4.009933
2025-09-30,mora_60d,total,3.393380
2025-09-30,mora_90d,total,3.016166
2025-09-30,morosidad_contable,total,3.410000
2025-09-30,morosidad_publicada,total,3.409128
2025-10-31,deudores,consumo,5168572.000000
2025-10-31,morosidad_publicada,consumo,2.929231
2025-10-31,deudores,corporativo,1873.000000
2025-10-31,morosidad_publicada,corporativo,0.097100
2025-10-31,deudores,grandes_empresas,4784.000000
2025-10-31,morosidad_publicada,grandes_empresas,2.240541
2025-10-31,deudores,hipotecario,270744.000000
2025-10-31,morosidad_publicada,hipotecario,2.729222
2025-10-31,deudores,medianas_empresas,13145.000000
2025-10-31,morosidad_publicada,medianas_empresas,11.761187
2025-10-31,deudores,microempresas,1373432.000000
2025-10-31,morosidad_publicada,microempresas,4.386093
2025-10-31,deudores,pequenas_empresas,524288.000000
2025-10-31,morosidad_publicada,pequenas_empresas,10.006225
2025-10-31,deudores,total,6671901.000000
2025-10-31,mora_120d,total,2.734398
2025-10-31,mora_30d,total,4.005064
2025-10-31,mora_60d,total,3.368461
2025-10-31,mora_90d,total,3.017166
2025-10-31,morosidad_contable,total,3.390000
2025-10-31,morosidad_publicada,total,3.390157
2025-11-30,deudores,consumo,5301910.000000
2025-11-30,morosidad_publicada,consumo,2.827981
2025-11-30,deudores,corporativo,1894.000000
2025-11-30,morosidad_publicada,corporativo,0.096376
2025-11-30,deudores,grandes_empresas,4775.000000
2025-11-30,morosidad_publicada,grandes_empresas,2.148550
2025-11-30,deudores,hipotecario,271803.000000
2025-11-30,morosidad_publicada,hipotecario,2.672049
2025-11-30,deudores,medianas_empresas,13320.000000
2025-11-30,morosidad_publicada,medianas_empresas,11.222018
2025-11-30,deudores,microempresas,1387412.000000
2025-11-30,morosidad_publicada,microempresas,4.023695
2025-11-30,deudores,pequenas_empresas,517598.000000
2025-11-30,morosidad_publicada,pequenas_empresas,9.508603
2025-11-30,deudores,total,6786771.000000
2025-11-30,mora_120d,total,2.635782
2025-11-30,mora_30d,total,3.814939
2025-11-30,mora_60d,total,3.243418
2025-11-30,mora_90d,total,2.898810
2025-11-30,morosidad_contable,total,3.260000
2025-11-30,morosidad_publicada,total,3.258002
2025-12-31,deudores,consumo,5414939.000000
2025-12-31,morosidad_publicada,consumo,2.928442
2025-12-31,deudores,corporativo,1872.000000
2025-12-31,morosidad_publicada,corporativo,0.084006
2025-12-31,deudores,grandes_empresas,4703.000000
2025-12-31,morosidad_publicada,grandes_empresas,2.282510
2025-12-31,deudores,hipotecario,272662.000000
2025-12-31,morosidad_publicada,hipotecario,2.638530
2025-12-31,deudores,medianas_empresas,13080.000000
2025-12-31,morosidad_publicada,medianas_empresas,10.771172
2025-12-31,deudores,microempresas,1390430.000000
2025-12-31,morosidad_publicada,microempresas,3.892758
2025-12-31,deudores,pequenas_empresas,521199.000000
2025-12-31,morosidad_publicada,pequenas_empresas,9.417351
2025-12-31,deudores,total,6888618.000000
2025-12-31,mora_120d,total,2.620920
2025-12-31,mora_30d,total,3.753300
2025-12-31,mora_60d,total,3.220276
2025-12-31,mora_90d,total,2.889046
2025-12-31,morosidad_contable,total,3.260000
2025-12-31,morosidad_publicada,total,3.261729
2026-01-31,deudores,consumo,5584821.000000
2026-01-31,morosidad_publicada,consumo,2.707024
2026-01-31,deudores,corporativo,1872.000000
2026-01-31,morosidad_publicada,corporativo,0.095089
2026-01-31,deudores,grandes_empresas,4694.000000
2026-01-31,morosidad_publicada,grandes_empresas,2.414851
2026-01-31,deudores,hipotecario,273481.000000
2026-01-31,morosidad_publicada,hipotecario,2.597765
2026-01-31,deudores,medianas_empresas,13053.000000
2026-01-31,morosidad_publicada,medianas_empresas,10.764494
2026-01-31,deudores,microempresas,1378157.000000
2026-01-31,morosidad_publicada,microempresas,3.935504
2026-01-31,deudores,pequenas_empresas,539363.000000
2026-01-31,morosidad_publicada,pequenas_empresas,9.155418
2026-01-31,deudores,total,7038702.000000
2026-01-31,mora_120d,total,2.572292
2026-01-31,mora_30d,total,3.722320
2026-01-31,mora_60d,total,3.145127
2026-01-31,mora_90d,total,2.813018
2026-01-31,morosidad_contable,total,3.200000
2026-01-31,morosidad_publicada,total,3.195651
2026-02-28,deudores,consumo,5697957.000000
2026-02-28,morosidad_publicada,consumo,2.577768
2026-02-28,deudores,corporativo,1848.000000
2026-02-28,morosidad_publicada,corporativo,0.083081
2026-02-28,deudores,grandes_empresas,4684.000000
2026-02-28,morosidad_publicada,grandes_empresas,2.487659
2026-02-28,deudores,hipotecario,274288.000000
2026-02-28,morosidad_publicada,hipotecario,2.496599
2026-02-28,deudores,medianas_empresas,13149.000000
2026-02-28,morosidad_publicada,medianas_empresas,10.613985
2026-02-28,deudores,microempresas,1377682.000000
2026-02-28,morosidad_publicada,microempresas,4.004800
2026-02-28,deudores,pequenas_empresas,544786.000000
2026-02-28,morosidad_publicada,pequenas_empresas,8.864916
2026-02-28,deudores,total,7141394.000000
2026-02-28,mora_120d,total,2.491148
2026-02-28,mora_30d,total,3.582263
2026-02-28,mora_60d,total,3.054030
2026-02-28,mora_90d,total,2.746273
2026-02-28,morosidad_contable,total,3.110000
2026-02-28,morosidad_publicada,total,3.108819
2026-03-31,deudores,consumo,5897156.000000
2026-03-31,morosidad_publicada,consumo,2.454628
2026-03-31,deudores,corporativo,1855.000000
2026-03-31,morosidad_publicada,corporativo,0.071879
2026-03-31,deudores,grandes_empresas,4645.000000
2026-03-31,morosidad_publicada,grandes_empresas,2.351845
2026-03-31,deudores,hipotecario,274987.000000
2026-03-31,morosidad_publicada,hipotecario,2.477072
2026-03-31,deudores,medianas_empresas,13148.000000
2026-03-31,morosidad_publicada,medianas_empresas,9.944813
2026-03-31,deudores,microempresas,1392063.000000
2026-03-31,morosidad_publicada,microempresas,4.127854
2026-03-31,deudores,pequenas_empresas,552845.000000
2026-03-31,morosidad_publicada,pequenas_empresas,8.617659
2026-03-31,deudores,total,7328574.000000
2026-03-31,mora_120d,total,2.393347
2026-03-31,mora_30d,total,3.490286
2026-03-31,mora_60d,total,2.936288
2026-03-31,mora_90d,total,2.637207
2026-03-31,morosidad_contable,total,2.990000
2026-03-31,morosidad_publicada,total,2.987324
2026-04-30,deudores,consumo,6099148.000000
2026-04-30,morosidad_publicada,consumo,2.409611
2026-04-30,deudores,corporativo,1869.000000
2026-04-30,morosidad_publicada,corporativo,0.082624
2026-04-30,deudores,grandes_empresas,4718.000000
2026-04-30,morosidad_publicada,grandes_empresas,2.224338
2026-04-30,deudores,hipotecario,275994.000000
2026-04-30,morosidad_publicada,hipotecario,2.411057
2026-04-30,deudores,medianas_empresas,13315.000000
2026-04-30,morosidad_publicada,medianas_empresas,9.542138
2026-04-30,deudores,microempresas,1408271.000000
2026-04-30,morosidad_publicada,microempresas,4.321636
2026-04-30,deudores,pequenas_empresas,561788.000000
2026-04-30,morosidad_publicada,pequenas_empresas,8.491079
2026-04-30,deudores,total,7521905.000000
2026-04-30,mora_120d,total,2.323187
2026-04-30,mora_30d,total,3.425184
2026-04-30,mora_60d,total,2.877109
2026-04-30,mora_90d,total,2.561147
2026-04-30,morosidad_contable,total,2.900000
2026-04-30,morosidad_publicada,total,2.895106
2026-05-31,deudores,consumo,6288687.000000
2026-05-31,morosidad_publicada,consumo,2.444997
2026-05-31,deudores,corporativo,1896.000000
2026-05-31,morosidad_publicada,corporativo,0.118194
2026-05-31,deudores,grandes_empresas,4860.000000
2026-05-31,morosidad_publicada,grandes_empresas,1.852516
2026-05-31,deudores,hipotecario,277170.000000
2026-05-31,morosidad_publicada,hipotecario,2.386246
2026-05-31,deudores,medianas_empresas,13701.000000
2026-05-31,morosidad_publicada,medianas_empresas,8.843137
2026-05-31,deudores,microempresas,1414061.000000
2026-05-31,morosidad_publicada,microempresas,4.625863
2026-05-31,deudores,pequenas_empresas,571078.000000
2026-05-31,morosidad_publicada,pequenas_empresas,8.360682
2026-05-31,deudores,total,7701770.000000
2026-05-31,mora_120d,total,2.268039
2026-05-31,mora_30d,total,3.313090
2026-05-31,mora_60d,total,2.818481
2026-05-31,mora_90d,total,2.511697
2026-05-31,morosidad_contable,total,2.830000
2026-05-31,morosidad_publicada,total,2.834601
2026-06-30,deudores,consumo,6554944.000000
2026-06-30,morosidad_publicada,consumo,2.459522
2026-06-30,deudores,corporativo,1931.000000
2026-06-30,morosidad_publicada,corporativo,0.107852
2026-06-30,deudores,grandes_empresas,4927.000000
2026-06-30,morosidad_publicada,grandes_empresas,1.870900
2026-06-30,deudores,hipotecario,281965.000000
2026-06-30,morosidad_publicada,hipotecario,2.420933
2026-06-30,deudores,medianas_empresas,13873.000000
2026-06-30,morosidad_publicada,medianas_empresas,8.911345
2026-06-30,deudores,microempresas,1434938.000000
2026-06-30,morosidad_publicada,microempresas,5.005279
2026-06-30,deudores,pequenas_empresas,585111.000000
2026-06-30,morosidad_publicada,pequenas_empresas,8.335293
2026-06-30,deudores,total,7951247.000000
2026-06-30,mora_120d,total,2.254441
2026-06-30,mora_30d,total,3.387415
2026-06-30,mora_60d,total,2.842754
2026-06-30,mora_90d,total,2.505910
2026-06-30,morosidad_contable,total,2.850000
2026-06-30,morosidad_publicada,total,2.857857
2026-07-31,deudores,consumo,6593809.000000
2026-07-31,morosidad_publicada,consumo,2.491304
2026-07-31,deudores,corporativo,1919.000000
2026-07-31,morosidad_publicada,corporativo,0.117029
2026-07-31,deudores,grandes_empresas,4895.000000
2026-07-31,morosidad_publicada,grandes_empresas,1.902994
2026-07-31,deudores,hipotecario,282936.000000
2026-07-31,morosidad_publicada,hipotecario,2.399847
2026-07-31,deudores,medianas_empresas,12758.000000
2026-07-31,morosidad_publicada,medianas_empresas,6.841899
2026-07-31,deudores,microempresas,1438711.000000
2026-07-31,morosidad_publicada,microempresas,5.123108
2026-07-31,deudores,pequenas_empresas,595390.000000
2026-07-31,morosidad_publicada,pequenas_empresas,8.993641
2026-07-31,deudores,total,7991619.000000
2026-07-31,mora_120d,total,2.240154
2026-07-31,mora_30d,total,3.382013
2026-07-31,mora_60d,total,2.785480
2026-07-31,mora_90d,total,2.484871
2026-07-31,morosidad_contable,total,2.850000
2026-07-31,morosidad_publicada,total,2.851309
